ExamID,StudentID,CourseID,Duration,TotalScore,GradeChar,j
1063,1063,1,26,100,A,
1064,1064,1,11,80,B,
1065,1065,1,28,90,A,
1066,1066,1,4,100,A,
1067,1067,1,21,90,A,
1068,1068,1,19,90,A,
1069,1069,1,4,80,B,
1070,1070,1,17,100,A,
1071,1071,1,25,80,B,
1072,1072,1,1,100,A,
1073,1073,1,18,80,B,
1074,1074,1,23,90,A,
1075,1075,1,21,80,B,
1076,1076,1,18,90,A,
1077,1077,1,4,100,A,
1078,1078,1,16,80,B,
1079,1079,1,15,60,C,
1080,1080,1,6,90,A,
1081,1081,1,11,90,A,
1082,1082,1,16,80,B,
1083,1083,1,15,70,B,
1084,1084,1,16,100,A,
1085,1085,1,24,60,C,
1086,1086,1,10,90,A,
1087,1087,1,22,80,B,
1088,1088,1,11,90,A,
1089,1089,1,14,80,B,
1090,1090,1,6,70,B,
1091,1091,1,14,100,A,
1092,1092,1,21,100,A,
1093,1093,1,21,60,C,
1094,1094,1,19,90,A,
1095,1095,1,19,100,A,
1096,1096,1,27,70,B,
1097,1097,1,30,80,B,
1098,1098,1,23,90,A,
1099,1099,1,13,80,B,
1100,1100,1,23,80,B,
1101,1101,1,23,70,B,
1102,1102,1,21,70,B,
1103,1103,1,23,90,A,
1104,1104,1,24,80,B,
1105,1105,1,23,90,A,
1106,1106,1,4,80,B,
1107,1107,1,2,90,A,
1108,1108,1,20,70,B,
1109,1109,1,30,50,C,
1110,1110,1,28,90,A,
1111,1111,1,9,80,B,
1112,1112,1,27,100,A,
1113,1113,1,25,90,A,
1114,1114,1,12,90,A,
1115,1115,1,19,80,B,
1116,1116,1,14,80,B,
1117,1117,1,13,100,A,
1118,1118,1,18,80,B,
1119,1119,1,17,90,A,
1120,1120,1,21,80,B,
1121,1121,1,28,80,B,
1122,1122,1,16,90,A,
1123,1123,1,23,80,B,
1124,1124,1,11,80,B,
1125,1125,1,9,90,A,
1126,1126,1,12,100,A,
1127,1127,1,14,80,B,
1128,1128,1,13,90,A,
1129,1129,1,23,90,A,
1130,1130,1,23,70,B,
1131,1131,1,8,90,A,
1132,1132,1,28,90,A,
1133,1133,1,27,90,A,
1134,1134,1,13,90,A,
1135,1135,1,22,80,B,
1136,1136,1,10,70,B,
1137,1137,1,28,100,A,
1138,1138,1,27,80,B,
1139,1139,1,26,80,B,
1140,1140,1,17,70,B,
1141,1141,1,21,90,A,
1142,1142,1,20,90,A,
1143,1143,1,28,80,B,
1144,1144,1,7,80,B,
1145,1145,1,11,90,A,
1146,1146,1,27,80,B,
1147,1147,1,19,100,A,
1148,1148,1,25,90,A,
1149,1149,1,15,80,B,
1150,1150,1,23,80,B,
1151,1151,1,27,100,A,
1152,1152,1,24,90,A,
1153,1153,1,26,70,B,
1154,1154,1,23,100,A,
1155,1155,1,29,90,A,
1156,1156,1,26,90,A,
1157,1157,1,26,80,B,
1158,1158,1,25,90,A,
1159,1159,1,23,80,B,
1160,1160,1,15,70,B,
1161,1161,1,17,90,A,
1162,1162,1,24,100,A,
1163,1163,1,17,90,A,
1164,1164,1,6,80,B,
1165,1165,1,9,100,A,
1166,1166,1,2,90,A,
1167,1167,1,25,100,A,
1168,1168,1,5,100,A,
1169,1169,1,21,80,B,
1170,1170,1,21,80,B,
1171,1171,1,28,80,B,
1172,1172,1,23,100,A,
1173,1173,1,18,80,B,
1174,1174,1,17,70,B,
1175,1175,1,25,70,B,
1176,1176,1,1,100,A,
1177,1177,1,2,100,A,
1178,1178,1,25,80,B,
1179,1179,1,22,70,B,
1180,1180,1,15,90,A,
1181,1181,1,12,80,B,
1182,1182,1,13,70,B,
1183,1183,1,24,70,B,
1184,1184,1,16,100,A,
1185,1185,1,8,60,C,
1186,1186,1,20,90,A,
1187,1187,1,22,70,B,
1188,1188,1,21,90,A,
1189,1189,1,12,90,A,
1190,1190,1,8,60,C,
1191,1191,1,21,100,A,
1192,1192,1,16,100,A,
1193,1193,1,19,50,C,
1194,1194,1,18,90,A,
1195,1195,1,1,100,A,
1196,1196,1,20,70,B,
1197,1197,1,15,80,B,
1198,1198,1,14,90,A,
1199,1199,1,20,80,B,
1200,1200,1,27,100,A,
1201,1201,1,22,90,A,
1202,1202,1,29,80,B,
1203,1203,1,2,100,A,
1204,1204,1,23,80,B,
1205,1205,1,21,90,A,
1206,1206,1,22,80,B,
1207,1207,1,20,90,A,
1208,1208,1,19,90,A,
1209,1209,1,12,70,B,
1210,1210,1,16,70,B,
1211,1211,1,21,70,B,
1212,1212,1,21,100,A,
1213,1213,1,17,90,A,
1214,1214,1,9,90,A,
1215,1215,1,5,90,A,
1216,1216,1,5,70,B,
1217,1217,1,3,90,A,
1218,1218,1,14,90,A,
1219,1219,1,22,90,A,
1220,1220,1,10,80,B,
1221,1221,1,17,90,A,
1222,1222,1,10,100,A,
1223,1223,1,26,80,B,
1224,1224,1,5,90,A,
1225,1225,1,23,100,A,
1226,1226,1,1,100,A,
1227,1227,1,14,70,B,
1228,1228,1,7,90,A,
1229,1229,1,27,90,A,
1230,1230,1,25,70,B,
1231,1231,1,1,100,A,
1232,1232,1,6,80,B,
1233,1233,1,14,90,A,
1234,1234,1,21,90,A,
1235,1235,1,26,90,A,
1236,1236,1,23,70,B,
1237,1237,1,22,90,A,
1238,1238,1,20,90,A,
1239,1239,1,19,70,B,
1240,1240,1,8,80,B,
1241,1241,1,27,90,A,
1242,1242,1,14,80,B,
1243,1243,1,15,70,B,
1244,1244,1,26,80,B,
1245,1245,1,15,90,A,
1246,1246,1,23,100,A,
1247,1247,1,19,100,A,
1248,1248,1,20,80,B,
1249,1249,1,17,80,B,
1250,1250,1,22,100,A,
1251,1251,1,3,100,A,
1252,1252,1,9,90,A,
1253,1253,1,27,80,B,
1254,1254,1,24,100,A,
1255,1255,1,16,90,A,
1256,1256,1,26,90,A,
1257,1257,1,25,70,B,
1258,1258,1,23,100,A,
1259,1259,1,22,90,A,
1260,1260,1,19,60,C,
1261,1261,1,19,90,A,
1262,1262,1,29,80,B,
1263,1263,1,23,90,A,
1264,1264,1,16,80,B,
1265,1265,1,3,100,A,
1266,1266,1,14,80,B,
1267,1267,1,22,90,A,
1268,1268,1,15,90,A,
1269,1269,1,3,80,B,
1270,1270,1,21,70,B,
1271,1271,1,21,50,C,
1272,1272,1,20,100,A,
1273,1273,1,22,80,B,
1274,1274,1,21,80,B,
1275,1275,1,24,40,F,
1276,1276,1,5,90,A,
1277,1277,1,26,100,A,
1278,1278,1,3,70,B,
1279,1279,1,28,80,B,
1280,1280,1,14,100,A,
1281,1281,1,18,80,B,
1282,1282,1,21,60,C,
1283,1283,1,9,70,B,
1284,1284,1,22,100,A,
1285,1285,1,24,70,B,
1286,1286,1,9,90,A,
1287,1287,1,28,90,A,
1288,1288,1,12,100,A,
1289,1289,1,26,90,A,
1290,1290,1,24,70,B,
1291,1291,1,25,100,A,
1292,1292,1,11,100,A,
1293,1293,1,16,50,C,
1294,1294,1,24,100,A,
1295,1295,1,23,100,A,
1296,1296,1,14,70,B,
1297,1297,1,16,80,B,
1298,1298,1,26,90,A,
1299,1299,1,22,80,B,
1300,1300,1,20,90,A,
1301,1301,1,23,70,B,
1302,1302,1,4,80,B,
1303,1303,1,26,90,A,
1304,1304,1,16,80,B,
1305,1305,1,10,100,A,
1306,1306,1,15,70,B,
1307,1307,1,11,90,A,
1308,1308,1,22,90,A,
1309,1309,1,21,70,B,
1310,1310,1,25,70,B,
1311,1311,1,23,80,B,
1312,1312,1,24,90,A,
1313,1313,1,27,90,A,
1314,1314,1,19,90,A,
1315,1315,1,5,60,C,
1316,1316,1,23,80,B,
1317,1317,1,25,90,A,
1318,1318,1,25,100,A,
1319,1319,1,10,80,B,
1320,1320,1,13,60,C,
1321,1321,1,5,90,A,
1322,1322,1,21,90,A,
1323,1323,1,20,100,A,
1324,1324,1,11,90,A,
1325,1325,1,3,90,A,
1326,1326,1,25,100,A,
1327,1327,1,16,80,B,
1328,1328,1,3,90,A,
1329,1329,1,23,90,A,
1330,1330,1,11,70,B,
1331,1331,1,23,90,A,
1332,1332,1,20,90,A,
1333,1333,1,16,90,A,
1334,1334,1,6,100,A,
1335,1335,1,23,80,B,
1336,1336,1,24,80,B,
1337,1337,1,19,100,A,
1338,1338,1,20,100,A,
1339,1339,1,13,70,B,
1340,1340,1,25,70,B,
1341,1341,1,25,90,A,
1342,1342,1,19,90,A,
1343,1343,1,4,90,A,
1344,1344,1,11,80,B,
1345,1345,1,11,90,A,
1346,1346,1,21,90,A,
1347,1347,1,24,100,A,
1348,1348,1,8,80,B,
1349,1349,1,25,80,B,
1350,1350,1,20,90,A,
1351,1351,1,21,100,A,
1352,1352,1,19,90,A,
1353,1353,1,23,80,B,
1354,1354,1,21,100,A,
1355,1355,1,2,100,A,
1356,1356,1,19,90,A,
1357,1357,1,16,70,B,
1358,1358,1,24,90,A,
1359,1359,1,14,100,A,
1360,1360,1,10,60,C,
1361,1361,1,10,90,A,
1362,1362,1,8,90,A,
1363,1363,1,6,100,A,
1364,1364,1,21,80,B,
1365,1365,1,13,100,A,
1366,1366,1,24,80,B,
1367,1367,1,18,90,A,
1368,1368,1,23,80,B,
1369,1369,1,22,90,A,
1370,1370,1,25,80,B,
1371,1371,1,18,60,C,
1372,1372,1,14,100,A,
1373,1373,1,11,100,A,
1374,1374,1,21,70,B,
1375,1375,1,13,90,A,
1376,1376,1,22,90,A,
1377,1377,1,15,90,A,
1378,1378,1,12,80,B,
1379,1379,1,18,100,A,
1380,1380,1,22,90,A,
1381,1381,1,16,80,B,
1382,1382,1,29,90,A,
1383,1383,1,19,70,B,
1384,1384,1,8,100,A,
1385,1385,1,24,70,B,
1386,1386,1,15,90,A,
1387,1387,1,16,70,B,
1388,1388,1,17,90,A,
1389,1389,1,14,90,A,
1390,1390,1,28,70,B,
1391,1391,1,21,100,A,
1392,1392,1,10,100,A,
1393,1393,1,24,50,C,
1394,1394,1,21,100,A,
1395,1395,1,3,90,A,
1396,1396,1,10,70,B,
1397,1397,1,23,90,A,
1398,1398,1,5,100,A,
1399,1399,1,21,100,A,
1400,1400,1,17,100,A,
1401,1401,1,18,70,B,
1402,1402,1,23,100,A,
1403,1403,1,24,80,B,
1404,1404,1,16,80,B,
1405,1405,1,17,90,A,
1406,1406,1,22,80,B,
1407,1407,1,26,70,B,
1408,1408,1,8,70,B,
1409,1409,1,23,60,C,
1410,1410,1,1,90,A,
1411,1411,1,19,80,B,
1412,1412,1,4,90,A,
1413,1413,1,24,90,A,
1414,1414,1,10,90,A,
1415,1415,1,12,70,B,
1416,1416,1,18,90,A,
1417,1417,1,10,90,A,
1418,1418,1,23,100,A,
1419,1419,1,7,100,A,
1420,1420,1,22,70,B,
1421,1421,1,20,100,A,
1422,1422,1,15,100,A,
1423,1423,1,22,80,B,
1424,1424,1,27,80,B,
1425,1425,1,28,90,A,
1426,1426,1,14,100,A,
1427,1427,1,13,70,B,
1428,1428,1,4,90,A,
1429,1429,1,23,100,A,
1430,1430,1,29,70,B,
1431,1431,1,2,80,B,
1432,1432,1,13,90,A,
1433,1433,1,29,100,A,
1434,1434,1,12,90,A,
1435,1435,1,30,70,B,
1436,1436,1,23,80,B,
1437,1437,1,24,90,A,
1438,1438,1,12,100,A,
1439,1439,1,17,70,B,
1440,1440,1,4,80,B,
1441,1441,1,13,100,A,
1442,1442,1,29,80,B,
1443,1443,1,23,80,B,
1444,1444,1,23,80,B,
1445,1445,1,13,80,B,
1446,1446,1,23,90,A,
1447,1447,1,2,90,A,
1448,1448,1,15,90,A,
1449,1449,1,14,70,B,
1450,1450,1,17,100,A,
1451,1451,1,20,100,A,
1452,1452,1,29,80,B,
1453,1453,1,28,80,B,
1454,1454,1,4,100,A,
1455,1455,1,15,90,A,
1456,1456,1,25,90,A,
1457,1457,1,6,90,A,
1458,1458,1,28,90,A,
1459,1459,1,26,80,B,
1460,1460,1,30,70,B,
1461,1461,1,25,100,A,
1462,1462,1,20,90,A,
1463,1463,1,28,100,A,
1464,1464,1,17,70,B,
1465,1465,1,23,100,A,
1466,1466,1,20,90,A,
1467,1467,1,26,90,A,
1468,1468,1,22,80,B,
1469,1469,1,11,80,B,
1470,1470,1,23,90,A,
1471,1471,1,18,50,C,
1472,1472,1,21,100,A,
1473,1473,1,4,80,B,
1474,1474,1,9,80,B,
1475,1475,1,5,70,B,
1476,1476,1,12,90,A,
1477,1477,1,16,100,A,
1478,1478,1,13,70,B,
1479,1479,1,12,90,A,
1480,1480,1,23,100,A,
1481,1481,1,15,80,B,
1482,1482,1,27,50,C,
1483,1483,1,20,80,B,
1484,1484,1,24,100,A,
1485,1485,1,23,80,B,
1486,1486,1,21,90,A,
1487,1487,1,23,90,A,
1488,1488,1,23,80,B,
1489,1489,1,23,70,B,
1490,1490,1,21,80,B,
1491,1491,1,1,100,A,
1492,1492,1,25,100,A,
1493,1493,1,3,60,C,
1494,1494,1,3,100,A,
1495,1495,1,15,90,A,
1496,1496,1,25,60,C,
1497,1497,1,23,100,A,
1498,1498,1,22,100,A,
1499,1499,1,20,80,B,
1500,1500,1,8,80,B,
1501,1501,1,11,80,B,
1502,1502,1,22,60,C,
1503,1503,1,16,90,A,
1504,1504,1,3,80,B,
1505,1505,1,15,90,A,
1506,1506,1,20,80,B,
1507,1507,1,22,80,B,
1508,1508,1,17,70,B,
1509,1509,1,23,80,B,
1510,1510,1,4,60,C,
1511,1511,1,19,100,A,
1512,1512,1,28,90,A,
1513,1513,1,9,90,A,
1514,1514,1,28,100,A,
1515,1515,1,23,50,C,
1516,1516,1,5,90,A,
1517,1517,1,23,100,A,
1518,1518,1,10,80,B,
1519,1519,1,25,90,A,
1520,1520,1,13,70,B,
1521,1521,1,14,100,A,
1522,1522,1,29,100,A,
1523,1523,1,9,90,A,
1524,1524,1,24,80,B,
1525,1525,1,24,90,A,
1526,1526,1,25,90,A,
1527,1527,1,11,70,B,
1528,1528,1,6,100,A,
1529,1529,1,25,90,A,
1530,1530,1,26,60,C,
1531,1531,1,4,80,B,
1532,1532,1,24,90,A,
1533,1533,1,24,100,A,
1534,1534,1,11,100,A,
1535,1535,1,23,80,B,
1536,1536,1,20,90,A,
1537,1537,1,26,90,A,
1538,1538,1,7,90,A,
1539,1539,1,2,80,B,
1540,1540,1,9,70,B,
1541,1541,1,25,100,A,
1542,1542,1,18,80,B,
1543,1543,1,2,80,B,
1544,1544,1,26,90,A,
1545,1545,1,10,100,A,
1546,1546,1,9,90,A,
1547,1547,1,15,90,A,
1548,1548,1,16,90,A,
1549,1549,1,25,100,A,
1550,1550,1,23,100,A,
1551,1551,1,13,100,A,
1552,1552,1,21,90,A,
1553,1553,1,11,90,A,
1554,1554,1,29,100,A,
1555,1555,1,16,100,A,
1556,1556,1,24,90,A,
1557,1557,1,25,90,A,
1558,1558,1,2,100,A,
1559,1559,1,25,60,C,
1560,1560,1,15,60,C,
1561,1561,1,23,90,A,
1562,1562,1,21,80,B,
1563,1563,1,26,100,A,
1564,1564,1,27,80,B,
1565,1565,1,2,100,A,
1566,1566,1,20,90,A,
1567,1567,1,26,90,A,
1568,1568,1,17,90,A,
1569,1569,1,20,80,B,
1570,1570,1,20,80,B,
1571,1571,1,24,70,B,
1572,1572,1,6,90,A,
1573,1573,1,23,70,B,
1574,1574,1,25,60,C,
1575,1575,1,23,80,B,
1576,1576,1,24,100,A,
1577,1577,1,15,100,A,
1578,1578,1,19,50,C,
1579,1579,1,3,80,B,
1580,1580,1,10,100,A,
1581,1581,1,20,100,A,
1582,1582,1,20,60,C,
1583,1583,1,15,80,B,
1584,1584,1,23,90,A,
1585,1585,1,26,70,B,
1586,1586,1,27,80,B,
1587,1587,1,24,80,B,
1588,1588,1,10,90,A,
1589,1589,1,20,80,B,
1590,1590,1,23,90,A,
1591,1591,1,24,100,A,
1592,1592,1,4,80,B,
1593,1593,1,23,70,B,
1594,1594,1,22,100,A,
1595,1595,1,5,100,A,
1596,1596,1,1,100,A,
1597,1597,1,11,100,A,
1598,1598,1,8,100,A,
1599,1599,1,24,80,B,
1600,1600,1,6,80,B,
1601,1601,1,23,70,B,
1602,1602,1,9,90,A,
1603,1603,1,10,80,B,
1604,1604,1,12,90,A,
1605,1605,1,23,100,A,
1606,1606,1,20,80,B,
1607,1607,1,15,60,C,
1608,1608,1,10,60,C,
1609,1609,1,24,70,B,
1610,1610,1,21,70,B,
1611,1611,1,20,100,A,
1612,1612,1,23,90,A,
1613,1613,1,1,70,B,
1614,1614,1,26,90,A,
1615,1615,1,25,80,B,
1616,1616,1,5,100,A,
1617,1617,1,28,90,A,
1618,1618,1,21,80,B,
1619,1619,1,20,80,B,
1620,1620,1,15,70,B,
1621,1621,1,21,100,A,
1622,1622,1,10,90,A,
1623,1623,1,25,90,A,
1624,1624,1,22,80,B,
1625,1625,1,13,90,A,
1626,1626,1,26,90,A,
1627,1627,1,12,80,B,
1628,1628,1,21,100,A,
1629,1629,1,23,90,A,
1630,1630,1,27,80,B,
1631,1631,1,26,80,B,
1632,1632,1,21,90,A,
1633,1633,1,21,100,A,
1634,1634,1,27,90,A,
1635,1635,1,22,70,B,
1636,1636,1,25,90,A,
1637,1637,1,10,90,A,
1638,1638,1,24,80,B,
1639,1639,1,24,70,B,
1640,1640,1,22,90,A,
1641,1641,1,15,90,A,
1642,1642,1,8,100,A,
1643,1643,1,18,70,B,
1644,1644,1,19,100,A,
1645,1645,1,28,90,A,
1646,1646,1,15,100,A,
1647,1647,1,14,90,A,
1648,1648,1,21,90,A,
1649,1649,1,20,60,C,
1650,1650,1,9,100,A,
1651,1651,1,2,100,A,
1652,1652,1,22,80,B,
1653,1653,1,15,90,A,
1654,1654,1,8,100,A,
1655,1655,1,12,80,B,
1656,1656,1,23,90,A,
1657,1657,1,19,90,A,
1658,1658,1,10,90,A,
1659,1659,1,3,80,B,
1660,1660,1,21,70,B,
1661,1661,1,15,80,B,
1662,1662,1,23,90,A,
1663,1663,1,29,90,A,
1664,1664,1,17,70,B,
1665,1665,1,21,90,A,
1666,1666,1,23,80,B,
1667,1667,1,14,100,A,
1668,1668,1,26,80,B,
1669,1669,1,5,90,A,
1670,1670,1,23,70,B,
1671,1671,1,30,80,B,
1672,1672,1,3,80,B,
1673,1673,1,12,70,B,
1674,1674,1,15,70,B,
1675,1675,1,16,70,B,
1676,1676,1,24,90,A,
1677,1677,1,23,90,A,
1678,1678,1,11,80,B,
1679,1679,1,16,80,B,
1680,1680,1,17,90,A,
1681,1681,1,22,90,A,
1682,1682,1,15,70,B,
1683,1683,1,23,90,A,
1684,1684,1,13,80,B,
1685,1685,1,20,80,B,
1686,1686,1,14,90,A,
1687,1687,1,24,90,A,
1688,1688,1,29,90,A,
1689,1689,1,12,60,C,
1690,1690,1,10,90,A,
1691,1691,1,7,100,A,
1692,1692,1,20,80,B,
1693,1693,1,24,50,C,
1694,1694,1,26,100,A,
1695,1695,1,22,80,B,
1696,1696,1,20,80,B,
1697,1697,1,25,100,A,
1698,1698,1,21,100,A,
1699,1699,1,20,90,A,
1700,1700,1,26,90,A,
1701,1701,1,14,90,A,
1702,1702,1,15,80,B,
1703,1703,1,7,90,A,
1704,1704,1,10,90,A,
1705,1705,1,20,80,B,
1706,1706,1,3,80,B,
1707,1707,1,19,60,C,
1708,1708,1,4,70,B,
1709,1709,1,16,70,B,
1710,1710,1,3,70,B,
1711,1711,1,3,90,A,
1712,1712,1,13,90,A,
1713,1713,1,13,80,B,
1714,1714,1,20,80,B,
1715,1715,1,21,90,A,
1716,1716,1,27,90,A,
1717,1717,1,11,100,A,
1718,1718,1,25,90,A,
1719,1719,1,13,80,B,
1720,1720,1,28,80,B,
1721,1721,1,4,100,A,
1722,1722,1,25,70,B,
1723,1723,1,22,100,A,
1724,1724,1,29,70,B,
1725,1725,1,24,100,A,
1726,1726,1,30,70,B,
1727,1727,1,29,100,A,
1728,1728,1,25,100,A,
1729,1729,1,25,90,A,
1730,1730,1,29,90,A,
1731,1731,1,28,90,A,
1732,1732,1,20,90,A,
1733,1733,1,21,100,A,
1734,1734,1,16,90,A,
1735,1735,1,7,80,B,
1736,1736,1,6,90,A,
1737,1737,1,9,90,A,
1738,1738,1,26,90,A,
1739,1739,1,2,90,A,
1740,1740,1,17,70,B,
1741,1741,1,19,90,A,
1742,1742,1,15,90,A,
1743,1743,1,21,70,B,
1744,1744,1,23,80,B,
1745,1745,1,25,90,A,
1746,1746,1,10,100,A,
1747,1747,1,20,100,A,
1748,1748,1,18,90,A,
1749,1749,1,10,90,A,
1750,1750,1,11,100,A,
1751,1751,1,23,100,A,
1752,1752,1,11,70,B,
1753,1753,1,22,90,A,
1754,1754,1,20,100,A,
1755,1755,1,15,90,A,
1756,1756,1,28,90,A,
1757,1757,1,22,90,A,
1758,1758,1,2,80,B,
1759,1759,1,29,80,B,
1760,1760,1,2,80,B,
1761,1761,1,24,90,A,
1762,1762,1,23,90,A,
1763,1763,1,27,80,B,
1764,1764,1,22,80,B,
1765,1765,1,25,90,A,
1766,1766,1,7,100,A,
1767,1767,1,1,100,A,
1768,1768,1,21,70,B,
1769,1769,1,2,90,A,
1770,1770,1,23,90,A,
1771,1771,1,11,80,B,
1772,1772,1,28,80,B,
1773,1773,1,9,80,B,
1774,1774,1,12,70,B,
1775,1775,1,23,80,B,
1776,1776,1,26,90,A,
1777,1777,1,2,80,B,
1778,1778,1,19,70,B,
1779,1779,1,16,90,A,
1780,1780,1,13,80,B,
1781,1781,1,23,90,A,
1782,1782,1,25,70,B,
1783,1783,1,28,100,A,
1784,1784,1,26,70,B,
1785,1785,1,19,70,B,
1786,1786,1,23,90,A,
1787,1787,1,6,80,B,
1788,1788,1,2,90,A,
1789,1789,1,2,60,C,
1790,1790,1,25,100,A,
1791,1791,1,10,100,A,
1792,1792,1,17,80,B,
1793,1793,1,7,50,C,
1794,1794,1,20,100,A,
1795,1795,1,19,80,B,
1796,1796,1,21,80,B,
1797,1797,1,19,100,A,
1798,1798,1,25,90,A,
1799,1799,1,21,100,A,
1800,1800,1,24,80,B,
1801,1801,1,7,80,B,
1802,1802,1,27,80,B,
1803,1803,1,19,90,A,
1804,1804,1,11,80,B,
1805,1805,1,19,70,B,
1806,1806,1,3,100,A,
1807,1807,1,21,80,B,
1808,1808,1,13,80,B,
1809,1809,1,22,100,A,
1810,1810,1,23,70,B,
1811,1811,1,20,100,A,
1812,1812,1,9,80,B,
1813,1813,1,12,90,A,
1814,1814,1,26,70,B,
1815,1815,1,29,80,B,
1816,1816,1,22,90,A,
1817,1817,1,24,90,A,
1818,1818,1,3,80,B,
1819,1819,1,19,80,B,
1820,1820,1,23,100,A,
1821,1821,1,14,100,A,
1822,1822,1,11,90,A,
1823,1823,1,26,90,A,
1824,1824,1,26,90,A,
1825,1825,1,7,90,A,
1826,1826,1,6,70,B,
1827,1827,1,19,100,A,
1828,1828,1,11,90,A,
1829,1829,1,2,80,B,
1830,1830,1,15,90,A,
1831,1831,1,22,90,A,
1832,1832,1,22,90,A,
1833,1833,1,15,90,A,
1834,1834,1,23,100,A,
1835,1835,1,24,60,C,
1836,1836,1,5,100,A,
1837,1837,1,22,100,A,
1838,1838,1,22,80,B,
1839,1839,1,5,100,A,
1840,1840,1,19,70,B,
1841,1841,1,11,90,A,
1842,1842,1,23,80,B,
1843,1843,1,11,50,C,
1844,1844,1,24,90,A,
1845,1845,1,26,80,B,
1846,1846,1,14,100,A,
1847,1847,1,24,100,A,
1848,1848,1,11,80,B,
1849,1849,1,23,90,A,
1850,1850,1,23,100,A,
1851,1851,1,22,100,A,
1852,1852,1,20,80,B,
1853,1853,1,6,90,A,
1854,1854,1,19,100,A,
1855,1855,1,25,100,A,
1856,1856,1,19,70,B,
1857,1857,1,25,100,A,
1858,1858,1,19,90,A,
1859,1859,1,9,70,B,
1860,1860,1,26,80,B,
1861,1861,1,25,90,A,
1862,1862,1,27,90,A,
1863,1863,1,11,90,A,
1864,1864,1,11,90,A,
1865,1865,1,12,80,B,
1866,1866,1,4,90,A,
1867,1867,1,14,100,A,
1868,1868,1,23,90,A,
1869,1869,1,21,80,B,
1870,1870,1,23,80,B,
1871,1871,1,29,60,C,
1872,1872,1,12,90,A,
1873,1873,1,26,60,C,
1874,1874,1,16,70,B,
1875,1875,1,10,80,B,
1876,1876,1,21,90,A,
1877,1877,1,28,90,A,
1878,1878,1,21,80,B,
1879,1879,1,12,90,A,
1880,1880,1,11,90,A,
1881,1881,1,21,90,A,
1882,1882,1,28,50,C,
1883,1883,1,24,100,A,
1884,1884,1,12,90,A,
1885,1885,1,13,80,B,
1886,1886,1,6,90,A,
1887,1887,1,24,90,A,
1888,1888,1,21,70,B,
1889,1889,1,4,80,B,
1890,1890,1,4,100,A,
1891,1891,1,20,100,A,
1892,1892,1,20,70,B,
1893,1893,1,9,90,A,
1894,1894,1,20,100,A,
1895,1895,1,9,70,B,
1896,1896,1,22,80,B,
1897,1897,1,9,100,A,
1898,1898,1,10,90,A,
1899,1899,1,5,90,A,
1900,1900,1,15,80,B,
1901,1901,1,23,90,A,
1902,1902,1,24,80,B,
1903,1903,1,18,80,B,
1904,1904,1,26,70,B,
1905,1905,1,29,90,A,
1906,1906,1,27,80,B,
1907,1907,1,19,90,A,
1908,1908,1,21,80,B,
1909,1909,1,16,80,B,
1910,1910,1,23,80,B,
1911,1911,1,22,100,A,
1912,1912,1,12,80,B,
1913,1913,1,17,90,A,
1914,1914,1,23,80,B,
1915,1915,1,10,80,B,
1916,1916,1,12,100,A,
1917,1917,1,21,100,A,
1918,1918,1,9,90,A,
1919,1919,1,23,70,B,
1920,1920,1,27,90,A,
1921,1921,1,18,100,A,
1922,1922,1,10,80,B,
1923,1923,1,21,90,A,
1924,1924,1,13,80,B,
1925,1925,1,13,90,A,
1926,1926,1,23,80,B,
1927,1927,1,22,90,A,
1928,1928,1,7,100,A,
1929,1929,1,24,90,A,
1930,1930,1,16,90,A,
1931,1931,1,23,80,B,
1932,1932,1,1,90,A,
1933,1933,1,21,90,A,
1934,1934,1,20,90,A,
1935,1935,1,28,80,B,
1936,1936,1,29,100,A,
1937,1937,1,10,90,A,
1938,1938,1,19,90,A,
1939,1939,1,22,90,A,
1940,1940,1,13,90,A,
1941,1941,1,13,80,B,
1942,1942,1,27,80,B,
1943,1943,1,23,70,B,
1944,1944,1,25,90,A,
1945,1945,1,23,100,A,
1946,1946,1,29,100,A,
1947,1947,1,20,80,B,
1948,1948,1,10,100,A,
1949,1949,1,20,70,B,
1950,1950,1,20,100,A,
1951,1951,1,17,100,A,
1952,1952,1,23,70,B,
1953,1953,1,25,90,A,
1954,1954,1,14,100,A,
1955,1955,1,15,90,A,
1956,1956,1,25,80,B,
1957,1957,1,28,100,A,
1958,1958,1,22,90,A,
1959,1959,1,18,60,C,
1960,1960,1,21,70,B,
1961,1961,1,22,80,B,
1962,1962,1,27,90,A,
1963,1963,1,14,80,B,
1964,1964,1,14,90,A,
1965,1965,1,17,80,B,
1966,1966,1,11,90,A,
1967,1967,1,21,100,A,
1968,1968,1,16,90,A,
1969,1969,1,21,90,A,
1970,1970,1,11,80,B,
1971,1971,1,25,80,B,
1972,1972,1,17,80,B,
1973,1973,1,19,80,B,
1974,1974,1,27,90,A,
1975,1975,1,25,80,B,
1976,1976,1,14,80,B,
1977,1977,1,21,80,B,
1978,1978,1,27,60,C,
1979,1979,1,19,100,A,
1980,1980,1,30,90,A,
1981,1981,1,24,70,B,
1982,1982,1,21,70,B,
1983,1983,1,18,100,A,
1984,1984,1,1,60,C,
1985,1985,1,27,90,A,
1986,1986,1,11,100,A,
1987,1987,1,23,80,B,
1988,1988,1,22,80,B,
1989,1989,1,17,70,B,
1990,1990,1,5,100,A,
1991,1991,1,19,100,A,
1992,1992,1,7,80,B,
1993,1993,1,20,90,A,
