StudentID,City,Town
988,Cairo,Sers El Lyan
989,Alexandria,Mit Elwan
990,Sharqia,El Manzala
991,Mansoura,El Rahmaniya
992,Giza,El Badari
993,Cairo,New Faiyum
994,Qalyubia,El Tor
995,Giza,Shibin El Qanater
996,Alexandria,Mit Adlan
997,Cairo,Abu Tesht
998,South Sinai,El Rahmaniya
999,Mansoura,Tukh
1000,Cairo,Fuka
1001,Giza,Daraw
1002,Monufia,Belqas
1003,Cairo,El Maragha
1004,Cairo,Mit Rahina
1005,Damietta,Borg El Arab
1006,Cairo,Itsa
1007,Cairo,Ras Sedr
1008,Alexandria,Tala
1009,North Sinai,El Alamein
1010,Giza,Monsha'at El-Qanater
1011,Suez,Qalyub
1012,Minya,Dahab
1013,Dakahlia,Mit El Korama
1014,Alexandria,Qus
1015,Cairo,El Kanayat
1016,Cairo,Sheikh Zuweid
1017,Alexandria,Tukh
1018,Minya,Ihnasiya
1019,Gharbia,New Akhmim
1020,Alexandria,Ashmoun
1021,Sharqia,Hihya
1022,Cairo,Sumusta El Waqf
1023,Mansoura,Deir Mawas
1024,New Valley,Kafr Saqr
1025,Asyut,New Faiyum
1026,Cairo,Itay El Barud
1027,Matruh,El Ghanayem
1028,Monufia,Saint Catherine
1029,Minya,El Delengath
1030,Mansoura,El Rahmaniya
1031,Giza,Abu Hummus
1032,Minya,Mit Rahina
1033,Giza,El Senbellawein
1034,Giza,Sers El Lyan
1035,Minya,El Ibrahimiya
1036,Alexandria,Wadi El Natrun
1037,BeniSuef,Sahel Selim
1038,Minya,El Wasta
1039,Alexandria,Zagazig
1040,Minya,El Balyana
1041,Cairo,Metoubes
1042,Gharbia,New Salhia
1043,Giza,6th of October
1044,Red Sea,Mit Abu El Kom
1045,Minya,Sidi Barrani
1046,Alexandria,Quesna
1047,Minya,El Saff
1048,Suez,Mit Adlan
1049,Alexandria,El Waqf
1050,Giza,Qus
1051,Giza,Mit Yazid
1052,Mansoura,El Shorouk
1053,Alexandria,El Husseiniya
1054,Sohag,New Qena
1055,Mansoura,Kharga
1056,Matruh,Tanta
1057,Giza,Edfu
1058,New Valley,Sinnuris
1059,Minya,15th of May
1060,Gharbia,New Beni Suef
1061,Kafr El Sheikh,Mit Elwan
1062,Red Sea,Bilbeis
1063,Alexandria,Tamiya
1064,BeniSuef,Quesna
1065,Damietta,El Kareen
1066,Alexandria,Menouf
1067,Minya,Itsa
1068,Suez,Rosetta
1069,Giza,New Qena
1070,Alexandria,El Mahmoudiyah
1071,Cairo,Khusus
1072,Alexandria,Ras Shokeir
1073,Alexandria,Matai
1074,Faiyum,El Ayyat
1075,New Valley,Faraskur
1076,Alexandria,New Beni Suef
1077,Aswan,Qift
1078,Cairo,Tala
1079,Cairo,Mashtool El Souk
1080,Cairo,Zefta
1081,Giza,Mit Fadala
1082,Sohag,Kafr Saad
1083,Ismailia,El Gamaliya
1084,Gharbia,Quesna
1085,Alexandria,El Badrashein
1086,Beheira,Ras Shokeir
1087,Alexandria,Arish
1088,Alexandria,Sidi Barrani
1089,Alexandria,New Nubariya
1090,Cairo,Farshut
1091,Giza,El Hawamdeya
1092,Matruh,Sahel Selim
1093,Sharqia,El Maragha
1094,Qalyubia,El Wasta
1095,Mansoura,Birket El Sab
1096,Mansoura,Dekernes
1097,Cairo,Saqultah
1098,Alexandria,Mit Ghamr
1099,Minya,Abu Hummus
1100,Giza,El Dabaa
1101,Minya,New Borg El Arab
1102,Minya,Marsa Alam
1103,Cairo,El Qantara
1104,Giza,Dekernes
1105,Alexandria,Edku
1106,Qalyubia,Sers El Lyan
1107,Cairo,Obour
1108,Giza,Samanoud
1109,Alexandria,Kafr Saad
1110,Cairo,Ras El Bar
1111,Giza,Banha
1112,North Sinai,Matai
1113,Alexandria,Arish
1114,Cairo,Menouf
1115,Minya,Akhmim
1116,Alexandria,Samanoud
1117,Giza,Quesna
1118,BeniSuef,Tukh
1119,South Sinai,Obour
1120,Cairo,Mit Fadala
1121,Giza,Bilbeis
1122,Giza,El Shohada
1123,Minya,Belqas
1124,Alexandria,Dahab
1125,Damietta,Nabaroh
1126,Cairo,Samalut
1127,Minya,New Nubariya
1128,Giza,New Asyut
1129,Dakahlia,Zagazig
1130,Alexandria,Kom Ombo
1131,Giza,Naqada
1132,Cairo,Hurghada
1133,Mansoura,Mersa Matruh
1134,Cairo,Mit Rahina
1135,North Sinai,El Shorouk
1136,Giza,Banha
1137,Asyut,El Gamaliya
1138,Alexandria,Mit Abu Ghaleb
1139,Cairo,Dekernes
1140,Giza,Tell El Kebir
1141,Giza,10th of Ramadan
1142,Alexandria,Arish
1143,Beheira,El Basaliya
1144,Cairo,New Damietta
1145,Cairo,Nabaroh
1146,Alexandria,Matai
1147,Alexandria,Mersa Matruh
1148,Asyut,Mut
1149,Aswan,New Tiba
1150,Mansoura,Kafr Zarqan
1151,Alexandria,El Bayadiya
1152,Mansoura,Mit Yazid
1153,Cairo,Mit Ghamr
1154,Mansoura,Kom Ombo
1155,Giza,Qift
1156,Alexandria,New Alamein
1157,Giza,Fayed
1158,Cairo,Kom Ombo
1159,Ismailia,Kafr Shukr
1160,Mansoura,New Damietta
1161,Cairo,Khanka
1162,Minya,El Ayyat
1163,Giza,New Cairo
1164,Cairo,Sinnuris
1165,Cairo,Mit El Korama
1166,Minya,El Senbellawein
1167,Beheira,Mit Yazid
1168,Cairo,New Asyut
1169,Minya,Maadi
1170,Cairo,El Kareen
1171,Beheira,Beni Mazar
1172,Alexandria,Mit Rahina
1173,South Sinai,Rafah
1174,Cairo,El Idwa
1175,Cairo,Daraw
1176,Alexandria,El Qoseir
1177,Alexandria,Sidi Barrani
1178,Mansoura,New Faiyum
1179,Luxor,Beni Mazar
1180,Gharbia,El Bayadiya
1181,Sharqia,El Senbellawein
1182,Beheira,Baltim
1183,Damietta,Mut
1184,Cairo,Itay El Barud
1185,BeniSuef,New Damietta
1186,South Sinai,El Bagour
1187,Suez,El Rhoda
1188,Damietta,El Delengath
1189,Cairo,Birket El Sab
1190,Alexandria,Metoubes
1191,Giza,Minyet El Nasr
1192,Cairo,Belqas
1193,Mansoura,El Gamaliya
1194,Mansoura,Kafr Saad
1195,Giza,El Ayyat
1196,Minya,Ras Burqa
1197,Minya,Minyet El Nasr
1198,Monufia,Belqas
1199,Cairo,Al Khankah
1200,Alexandria,El Dabaa
1201,Cairo,Qift
1202,Minya,El Mahalla El Kubra
1203,Matruh,New Aswan
1204,Cairo,Nag Hammadi
1205,Damietta,El Tor
1206,Cairo,Edfu
1207,Sohag,New Asyut
1208,Kafr El Sheikh,Metoubes
1209,Giza,Mit Salsil
1210,Cairo,Fayed
1211,Suez,New Cairo
1212,Minya,El Shorouk
1213,Monufia,Saint Catherine
1214,Alexandria,Sidi Barrani
1215,Cairo,El Badrashein
1216,Giza,El Ibrahimiya
1217,Dakahlia,Girga
1218,South Sinai,Ibsheway
1219,Cairo,Sheikh Zuweid
1220,Giza,El Bagour
1221,Alexandria,El Kanayat
1222,Cairo,Mit Fadala
1223,Mansoura,Saint Catherine
1224,BeniSuef,El Matareya
1225,Alexandria,El Reyad
1226,Giza,El Mahmoudiyah
1227,Minya,Kerdasa
1228,Cairo,El Ayyat
1229,Aswan,El Dabaa
1230,Kafr El Sheikh,New Alamein
1231,Mansoura,El Rhoda
1232,Beheira,Fuka
1233,Cairo,Shibin El Qanater
1234,Giza,El Qanater El Khayreya
1235,Monufia,Mit Adlan
1236,Cairo,Monsha'at El-Qanater
1237,Faiyum,Monsha'at El-Qanater
1238,Faiyum,El Zarqa
1239,Giza,Qalyub
1240,Giza,Ibsheway
1241,Alexandria,Faqous
1242,Port Said,Sahel Selim
1243,Monufia,Ras Shokeir
1244,Cairo,Esna
1245,Minya,Hosh Essa
1246,Cairo,Marsa Alam
1247,Dakahlia,El Mansha
1248,New Valley,Qalyub
1249,Alexandria,New Asyut
1250,Giza,15th of May
1251,Luxor,El Senbellawein
1252,Alexandria,Mit Elwan
1253,Cairo,New Faiyum
1254,Minya,Daraw
1255,Alexandria,Itsa
1256,Sohag,Shubra El Kheima
1257,Giza,Awsim
1258,Alexandria,Faraskur
1259,Cairo,El Shohada
1260,Giza,New Tiba
1261,Cairo,El Balyana
1262,Mansoura,New Borg El Arab
1263,Alexandria,El Ibrahimiya
1264,Minya,El Bayadiya
1265,Alexandria,Tima
1266,Mansoura,Kerdasa
1267,Alexandria,Dairut
1268,Alexandria,Sheikh Zuweid
1269,Suez,Kafr Zarqan
1270,Mansoura,Maghagha
1271,Damietta,Sumusta El Waqf
1272,Matruh,Nag Hammadi
1273,Cairo,Hihya
1274,Ismailia,Fayed
1275,New Valley,Safaga
1276,Cairo,Ras Gharib
1277,Mansoura,El Fashn
1278,Alexandria,Kharga
1279,Luxor,El Qusiya
1280,Alexandria,El Mahalla El Kubra
1281,Cairo,El Ghanayem
1282,Giza,El Fashn
1283,Dakahlia,Kharga
1284,Alexandria,El Mahmoudiyah
1285,Red Sea,Borg El Burullus
1286,Cairo,New Akhmim
1287,Giza,Qaha
1288,Minya,10th of Ramadan
1289,Cairo,Ashmoun
1290,Giza,Mit Ghamr
1291,Beheira,Dar El Salam
1292,Alexandria,Mit Fadala
1293,Alexandria,El Qoseir
1294,Alexandria,Mit Abu El Kom
1295,Cairo,Quesna
1296,Cairo,Mallawi
1297,Aswan,Arish
1298,Alexandria,Edfu
1299,Alexandria,Mit Fadala
1300,Ismailia,Kafr Saad
1301,BeniSuef,New Borg El Arab
1302,Cairo,Kafr El Zayat
1303,Port Said,Kafr El Zayat
1304,Alexandria,Ezbet El Borg
1305,Beheira,Kharga
1306,Matruh,Ibsheway
1307,Mansoura,Hihya
1308,Red Sea,El Santa
1309,Mansoura,Ibsheway
1310,Alexandria,Daraw
1311,Cairo,El Ayyat
1312,Gharbia,Beni Mazar
1313,Alexandria,New Beni Suef
1314,Mansoura,Qift
1315,Matruh,New Cairo
1316,Gharbia,Qallin
1317,Alexandria,Ezbet El Borg
1318,Port Said,Mallawi
1319,Minya,El Shorouk
1320,Alexandria,Qalyub
1321,Red Sea,El Fashn
1322,Cairo,Shubra Khit
1323,Ismailia,El Arish
1324,BeniSuef,Sers El Lyan
1325,Luxor,Bush
1326,Cairo,El Saff
1327,Cairo,Sheikh Zuweid
1328,Mansoura,El Manzala
1329,Cairo,Samanoud
1330,Sharqia,Qalyub
1331,Cairo,El Qusiya
1332,Minya,El Qanater El Khayreya
1333,Alexandria,Sumusta El Waqf
1334,Minya,Faraskur
1335,Mansoura,Kafr El Batikh
1336,Red Sea,Sherbin
1337,Ismailia,Ihnasiya
1338,Alexandria,Dekernes
1339,Giza,New Borg El Arab
1340,BeniSuef,Samanoud
1341,South Sinai,Sinnuris
1342,Cairo,New Nubariya
1343,Red Sea,El Balyana
1344,Alexandria,Abu Tesht
1345,Mansoura,El Ibrahimiya
1346,Beheira,Khusus
1347,Cairo,El Ghanayem
1348,Giza,Bush
1349,Sohag,Itsa
1350,Asyut,Kotoor
1351,South Sinai,Borg El Arab
1352,Minya,Obour
1353,Cairo,Minyet El Nasr
1354,Ismailia,El Idwa
1355,Giza,Mallawi
1356,Cairo,El Maragha
1357,Giza,Mit Salsil
1358,Giza,Rosetta
1359,Alexandria,Abu Tesht
1360,South Sinai,Shubra Khit
1361,Kafr El Sheikh,Zefta
1362,Alexandria,Dairut
1363,Mansoura,Qus
1364,Cairo,El Reyad
1365,Cairo,Girga
1366,Cairo,Abu Tesht
1367,Cairo,Sidi Barrani
1368,Gharbia,Kharga
1369,Cairo,10th of Ramadan
1370,Alexandria,El Hawamdeya
1371,Alexandria,Daraw
1372,Minya,Shibin El Kom
1373,Alexandria,Abu El Matamir
1374,Cairo,Abu El Matamir
1375,Cairo,Safaga
1376,Alexandria,Qalyub
1377,Alexandria,El Sarw
1378,Alexandria,El Tor
1379,Luxor,El Ibrahimiya
1380,Ismailia,El Delengath
1381,Alexandria,El Sarw
1382,Minya,Fayed
1383,Kafr El Sheikh,Mashtool El Souk
1384,Alexandria,Safaga
1385,Qena,Juhayna
1386,Mansoura,Hihya
1387,Kafr El Sheikh,Basyoun
1388,Mansoura,Ras El Bar
1389,Giza,Basyoun
1390,Giza,El Shorouk
1391,Cairo,Shibin El Qanater
1392,Minya,Damanhur
1393,Minya,El Arish
1394,Alexandria,Mit Rahina
1395,Cairo,Mit Kenana
1396,Cairo,New Borg El Arab
1397,Minya,Abu Tesht
1398,Cairo,Siwa Oasis
1399,Alexandria,Mit Rahina
1400,Giza,New Cairo
1401,Cairo,Khanka
1402,Luxor,El Delengath
1403,Alexandria,Manfalut
1404,Alexandria,Kafr Saad
1405,Cairo,Saqultah
1406,Cairo,Mersa Matruh
1407,Minya,Basyoun
1408,Alexandria,Deir Mawas
1409,Cairo,New Sohag
1410,Alexandria,Biyala
1411,Cairo,Maghagha
1412,Luxor,El Rahmaniya
1413,Cairo,New Damietta
1414,Aswan,Ezbet El Borg
1415,Damietta,El Rahmaniya
1416,South Sinai,Rafah
1417,Minya,Mut
1418,Giza,Beni Suef
1419,Minya,Kafr El Zayat
1420,Luxor,New Qena
1421,Mansoura,Sodfa
1422,Mansoura,El Manzala
1423,Sohag,Faraskur
1424,Sohag,El Mahalla El Kubra
1425,Minya,Sinnuris
1426,Mansoura,El Mahalla El Kubra
1427,Cairo,New Cairo
1428,Alexandria,Belqas
1429,Mansoura,Mersa Matruh
1430,Mansoura,El Arish
1431,Suez,Hurghada
1432,Matruh,El Hawamdeya
1433,Cairo,Qift
1434,Faiyum,El Husseiniya
1435,Asyut,Itsa
1436,Monufia,New Aswan
1437,Cairo,Khusus
1438,Matruh,Hihya
1439,New Valley,Beni Suef
1440,Cairo,Banha
1441,Sharqia,Monsha'at El-Qanater
1442,Giza,El Qoseir
1443,Alexandria,New Aswan
1444,Sharqia,El Badrashein
1445,Minya,Qus
1446,Cairo,New Qena
1447,Cairo,New Akhmim
1448,Mansoura,Borg El Burullus
1449,Giza,New Tiba
1450,Mansoura,Edfu
1451,Minya,El Qanater El Khayreya
1452,Giza,Badr
1453,Giza,Minyet El Nasr
1454,Giza,Hurghada
1455,Minya,Qallin
1456,Alexandria,El Matareya
1457,Kafr El Sheikh,El Qoseir
1458,Alexandria,15th of May
1459,Alexandria,Ras Sedr
1460,Cairo,Tukh
1461,Alexandria,El Senbellawein
1462,Alexandria,Qift
1463,Cairo,Naqada
1464,Minya,Mersa Matruh
1465,Cairo,Mit Ghamr
1466,Qalyubia,New Beni Suef
1467,Cairo,Wadi El Natrun
1468,Alexandria,Esna
1469,Qalyubia,New Asyut
1470,Cairo,Sers El Lyan
1471,Sharqia,Minyet El Nasr
1472,Alexandria,Mallawi
1473,Cairo,Mit Elwan
1474,Minya,Manfalut
1475,Cairo,Kom Ombo
1476,Minya,Daraw
1477,Giza,Esna
1478,Giza,Hihya
1479,Minya,Fuka
1480,Mansoura,Mit El Korama
1481,Cairo,El Sarw
1482,Cairo,Monsha'at El-Qanater
1483,Cairo,Zagazig
1484,Cairo,New Damietta
1485,Giza,Hihya
1486,Giza,Rosetta
1487,Faiyum,El Sebaiya
1488,Port Said,Hurghada
1489,Cairo,Beni Mazar
1490,Giza,Borg El Burullus
1491,Minya,Ras El Bar
1492,Cairo,Borg El Burullus
1493,Giza,Belqas
1494,Alexandria,El Mahalla El Kubra
1495,Beheira,Kharga
1496,Luxor,Ras Shokeir
1497,Giza,Awsim
1498,Alexandria,Kafr Saqr
1499,Cairo,Hihya
1500,Cairo,Khusus
1501,Aswan,Qus
1502,Cairo,Mit Salsil
1503,Asyut,Kafr Saad
1504,Cairo,Abu Hummus
1505,Alexandria,El Hamool
1506,Giza,Al Khankah
1507,Cairo,New Cairo
1508,Minya,El Zarqa
1509,Luxor,Abu Tesht
1510,South Sinai,Tanta
1511,Faiyum,New Faiyum
1512,Giza,El Qoseir
1513,Cairo,Shubra Khit
1514,Qena,Akhmim
1515,Suez,Ras Shokeir
1516,Minya,Maadi
1517,Alexandria,El Hawamdeya
1518,South Sinai,El Maragha
1519,Aswan,Edfu
1520,Cairo,El Sebaiya
1521,Cairo,Saint Catherine
1522,Dakahlia,Mit Elwan
1523,Alexandria,Dahab
1524,Giza,El Fashn
1525,Cairo,Sahel Selim
1526,Cairo,Sodfa
1527,Cairo,El Matareya
1528,Minya,Ras Sedr
1529,Minya,Shubra Khit
1530,New Valley,El Qantara
1531,Giza,Bush
1532,Cairo,Hosh Essa
1533,Cairo,New Akhmim
1534,Aswan,Dahab
1535,Cairo,El Maragha
1536,Alexandria,Beni Ebeid
1537,Giza,Deir Mawas
1538,Giza,Girga
1539,Cairo,Itay El Barud
1540,Mansoura,Hosh Essa
1541,Sohag,Tima
1542,Cairo,Mit Kenana
1543,Red Sea,Sadat
1544,Giza,Borg El Arab
1545,Cairo,Mit Rahina
1546,Alexandria,El Fashn
1547,Alexandria,Ras Shokeir
1548,Mansoura,Nabaroh
1549,Alexandria,Faraskur
1550,Ismailia,Edku
1551,Faiyum,Itay El Barud
1552,Qena,New Asyut
1553,Cairo,Badr
1554,Monufia,El Hamool
1555,Sohag,Dairut
1556,Sohag,Kafr Shukr
1557,Matruh,Naqada
1558,Alexandria,El Maragha
1559,Qalyubia,Awsim
1560,Gharbia,Hihya
1561,Alexandria,Al Khankah
1562,Asyut,10th of Ramadan
1563,Cairo,Kom Hamada
1564,Cairo,El Qusiya
1565,Cairo,El Wasta
1566,Cairo,El Senbellawein
1567,Alexandria,El Hawamdeya
1568,Cairo,Qaha
1569,Cairo,Abu Tesht
1570,South Sinai,Metoubes
1571,Giza,Kharga
1572,New Valley,Shubra Khit
1573,Asyut,El Ayyat
1574,Giza,Dahab
1575,Mansoura,Rosetta
1576,Alexandria,El Maragha
1577,Alexandria,Khusus
1578,Cairo,El Santa
1579,Alexandria,New Minya
1580,Alexandria,New Cairo
1581,Alexandria,Tahta
1582,Giza,Fuka
1583,Aswan,Mashtool El Souk
1584,Cairo,Edku
1585,Cairo,Mersa Matruh
1586,Giza,Tamiya
1587,Giza,El Saff
1588,Suez,6th of October
1589,Ismailia,El Mansha
1590,Alexandria,Ibsheway
1591,Giza,El Rhoda
1592,Cairo,New Salhia
1593,Cairo,Biba
1594,Alexandria,Mit El Korama
1595,Ismailia,Mit Abu Ghaleb
1596,Cairo,New Sohag
1597,Monufia,El Tor
1598,Alexandria,New Damietta
1599,Minya,Minyet El Nasr
1600,Cairo,El Bayadiya
1601,South Sinai,Al Khankah
1602,Qena,Mit Bera
1603,Cairo,El Ayyat
1604,Giza,Hihya
1605,Red Sea,Deir Mawas
1606,Giza,Arish
1607,Cairo,El Santa
1608,Cairo,Sinnuris
1609,Cairo,El Badari
1610,Cairo,Daraw
1611,Giza,Nabaroh
1612,Dakahlia,Metoubes
1613,Mansoura,El Balyana
1614,Port Said,New Qena
1615,Alexandria,El Shorouk
1616,Cairo,Damanhur
1617,Qalyubia,Ras Shokeir
1618,Cairo,El Fashn
1619,Aswan,Dar El Salam
1620,Giza,Itsa
1621,Minya,Qift
1622,Giza,El Shorouk
1623,Gharbia,El Gamaliya
1624,Asyut,Sadat
1625,Minya,New Damietta
1626,Giza,El Badari
1627,Qena,El Kanayat
1628,Alexandria,Mit Yazid
1629,Alexandria,Esna
1630,Luxor,Kom Ombo
1631,Cairo,Arish
1632,Cairo,Tahta
1633,Cairo,El Qusiya
1634,Alexandria,Borg El Burullus
1635,Minya,Maghagha
1636,Gharbia,New Beni Suef
1637,Aswan,Wadi El Natrun
1638,Alexandria,Juhayna
1639,Cairo,Siwa Oasis
1640,Minya,Dahab
1641,Giza,El Bagour
1642,Minya,El Gamaliya
1643,Mansoura,Maadi
1644,Kafr El Sheikh,El Zarqa
1645,Cairo,Obour
1646,Cairo,Biyala
1647,Alexandria,Ras Sedr
1648,Giza,Nag Hammadi
1649,Alexandria,Ezbet El Borg
1650,Alexandria,Kafr Shukr
1651,Luxor,El Matareya
1652,Gharbia,Biba
1653,North Sinai,Shubra Khit
1654,Qalyubia,El Shorouk
1655,Alexandria,Nag Hammadi
1656,New Valley,Bush
1657,Mansoura,Qus
1658,Alexandria,El Qoseir
1659,Monufia,Wadi El Natrun
1660,Cairo,El Arish
1661,Cairo,Beni Suef
1662,Giza,Maadi
1663,Giza,Qift
1664,Matruh,Monsha'at El-Qanater
1665,Giza,15th of May
1666,Qena,Mit Adlan
1667,Qena,El Qusiya
1668,Alexandria,El Mahmoudiyah
1669,New Valley,Mit Abu El Kom
1670,Gharbia,Ezbet El Borg
1671,Alexandria,Ras Gharib
1672,Alexandria,El Mahmoudiyah
1673,Mansoura,Banha
1674,Luxor,Ezbet El Borg
1675,Mansoura,10th of Ramadan
1676,New Valley,Mit Abu El Kom
1677,Cairo,El Manzala
1678,Mansoura,Ashmoun
1679,Giza,Saqultah
1680,Cairo,Mersa Matruh
1681,Cairo,Zagazig
1682,Cairo,Beni Mazar
1683,Alexandria,Bilbeis
1684,South Sinai,Awsim
1685,Alexandria,Ihnasiya
1686,Alexandria,Fuka
1687,Alexandria,Matai
1688,Cairo,Fayed
1689,Cairo,Naqada
1690,Giza,New Faiyum
1691,Suez,Tell El Kebir
1692,Giza,Ras Gharib
1693,Cairo,Biyala
1694,Minya,Qift
1695,North Sinai,Wadi El Natrun
1696,Asyut,Dairut
1697,Giza,Bush
1698,BeniSuef,Rosetta
1699,Cairo,El Qanater El Khayreya
1700,Alexandria,Matai
1701,Mansoura,Nag Hammadi
1702,South Sinai,Awsim
1703,Alexandria,Badr
1704,Minya,New Nubariya
1705,Mansoura,Ras Sedr
1706,Cairo,Sahel Selim
1707,Giza,Kharga
1708,Port Said,New Akhmim
1709,Giza,Farshut
1710,Giza,Al Khankah
1711,Alexandria,Badr
1712,Cairo,El Idwa
1713,Mansoura,New Salhia
1714,Gharbia,Sinnuris
1715,Red Sea,Qallin
1716,Giza,Mit Ghamr
1717,Faiyum,Hurghada
1718,Cairo,Kerdasa
1719,Kafr El Sheikh,Ras El Bar
1720,Alexandria,El Qanater El Khayreya
1721,Minya,Samanoud
1722,Kafr El Sheikh,New Minya
1723,South Sinai,Nag Hammadi
1724,Kafr El Sheikh,El Qoseir
1725,Alexandria,El Alamein
1726,Cairo,New Sohag
1727,Cairo,El Alamein
1728,Giza,Manfalut
1729,Alexandria,New Beni Suef
1730,Giza,Kharga
1731,Cairo,New Faiyum
1732,Giza,Kerdasa
1733,Mansoura,El Idwa
1734,Alexandria,Sodfa
1735,Alexandria,El Tor
1736,Cairo,El Ibrahimiya
1737,North Sinai,El Qantara
1738,Cairo,Hurghada
1739,Mansoura,El Mahalla El Kubra
1740,Alexandria,Maadi
1741,Giza,Mallawi
1742,Cairo,Obour
1743,Alexandria,Borg El Arab
1744,Cairo,New Akhmim
1745,Matruh,El Reyad
1746,Giza,Tamiya
1747,Cairo,Beni Mazar
1748,Luxor,Girga
1749,Giza,Samalut
1750,Giza,Abu Hummus
1751,Luxor,Hurghada
1752,Cairo,Kerdasa
1753,Giza,Mit Abu Ghaleb
1754,Sharqia,Biyala
1755,Cairo,Edfu
1756,Matruh,Ashmoun
1757,Gharbia,Dekernes
1758,Alexandria,Nag Hammadi
1759,Gharbia,Kom Ombo
1760,Cairo,Mit El Korama
1761,Minya,Ashmoun
1762,Cairo,Al Khankah
1763,Alexandria,Qus
1764,Alexandria,Mashtool El Souk
1765,Minya,Mit Abu El Kom
1766,Asyut,Mit Sudan
1767,Giza,Tanta
1768,Cairo,Abu Hummus
1769,Alexandria,Qallin
1770,Alexandria,Mit El Korama
1771,Alexandria,Mit Rahina
1772,South Sinai,Manfalut
1773,Cairo,El Qusiya
1774,Cairo,Kafr Saqr
1775,South Sinai,Mersa Matruh
1776,Alexandria,Biba
1777,Alexandria,Sers El Lyan
1778,Alexandria,Faraskur
1779,Sharqia,Awsim
1780,Minya,Nabaroh
1781,Alexandria,Qift
1782,Alexandria,Qus
1783,Alexandria,El Idwa
1784,South Sinai,Mit El Korama
1785,Minya,Hosh Essa
1786,Alexandria,Mit Fadala
1787,Sohag,El Dabaa
1788,Suez,Zefta
1789,Giza,Ashmoun
1790,Monufia,El Bayadiya
1791,Minya,New Beni Suef
1792,Alexandria,Khanka
1793,Mansoura,Sumusta El Waqf
1794,Monufia,Kafr Saad
1795,Monufia,Marsa Alam
1796,Beheira,El Alamein
1797,Minya,Damanhur
1798,Cairo,Tala
1799,Giza,Maadi
1800,Giza,Mallawi
1801,Faiyum,El Badrashein
1802,Giza,6th of October
1803,Mansoura,El Saff
1804,Damietta,Juhayna
1805,Beheira,Kharga
1806,Mansoura,Kerdasa
1807,Damietta,Mit Adlan
1808,BeniSuef,15th of May
1809,Sohag,El Sarw
1810,Cairo,El Gamaliya
1811,Giza,Dekernes
1812,Giza,Mallawi
1813,Kafr El Sheikh,Dahab
1814,Cairo,Deir Mawas
1815,North Sinai,El Shohada
1816,Cairo,Kafr Zarqan
1817,Cairo,Dahab
1818,Giza,New Sohag
1819,Cairo,El Hawamdeya
1820,Giza,Kafr Zarqan
1821,Qena,El Tor
1822,Mansoura,El Matareya
1823,Mansoura,Abu El Matamir
1824,Mansoura,Khanka
1825,Alexandria,Metoubes
1826,Cairo,Itay El Barud
1827,Giza,El Arish
1828,Port Said,El Reyad
1829,Ismailia,Baltim
1830,Mansoura,El Saff
1831,Red Sea,Maadi
1832,BeniSuef,Sers El Lyan
1833,Qena,Juhayna
1834,New Valley,Faraskur
1835,Cairo,El Kareen
1836,Cairo,Biba
1837,North Sinai,El Husseiniya
1838,BeniSuef,El Mahalla El Kubra
1839,Alexandria,Birket El Sab
1840,Giza,El Bagour
1841,Sohag,El Ibrahimiya
1842,Cairo,Deir Mawas
1843,Cairo,Akhmim
1844,New Valley,Sinnuris
1845,Ismailia,Kharga
1846,Sohag,Mut
1847,Qena,Khanka
1848,Minya,Wadi El Natrun
1849,Cairo,Dekernes
1850,Cairo,El Shohada
1851,Sohag,Zagazig
1852,Dakahlia,Sidi Barrani
1853,Minya,Ras El Bar
1854,Alexandria,El Badari
1855,Qena,Mit Salsil
1856,Minya,Mersa Matruh
1857,Cairo,Kafr El Batikh
1858,Mansoura,Abu Tesht
1859,Cairo,Metoubes
1860,North Sinai,Belqas
1861,Alexandria,El Rahmaniya
1862,Red Sea,Tamiya
1863,Minya,Sahel Selim
1864,Cairo,El Reyad
1865,Cairo,Kom Ombo
1866,Sohag,New Tiba
1867,Minya,El Hamam
1868,Giza,Akhmim
1869,Giza,New Aswan
1870,Alexandria,El Rhoda
1871,Giza,Ras Burqa
1872,Alexandria,Al Khankah
1873,Sohag,Kafr Zarqan
1874,Minya,Quesna
1875,South Sinai,Daraw
1876,Qalyubia,Tukh
1877,Minya,Maadi
1878,Luxor,El Arish
1879,Qalyubia,Maadi
1880,Alexandria,Beni Suef
1881,Minya,Mit Kenana
1882,Red Sea,Bilbeis
1883,Cairo,El Badari
1884,Giza,Saqultah
1885,Minya,Mallawi
1886,Alexandria,New Qena
1887,Cairo,Al Khankah
1888,Cairo,Bush
1889,Giza,Sadat
1890,Alexandria,Naqada
1891,Alexandria,Abu El Matamir
1892,Alexandria,El Kanayat
1893,Red Sea,Minyet El Nasr
1894,Alexandria,Sahel Selim
1895,Alexandria,El Gamaliya
1896,Qena,Baltim
1897,Alexandria,El Bayadiya
1898,Minya,Damanhur
1899,Monufia,Marsa Alam
1900,Giza,Khusus
1901,Minya,Tahta
1902,Giza,El Kanayat
1903,Cairo,Akhmim
1904,Mansoura,Mit Fadala
1905,Giza,Khusus
1906,Alexandria,Qalyub
1907,Port Said,El Delengath
1908,Cairo,Borg El Arab
1909,Minya,El Senbellawein
1910,Cairo,Dairut
1911,Cairo,Mit Bera
1912,Cairo,Dahab
1913,Minya,Bush
1914,New Valley,Juhayna
1915,Alexandria,Damanhur
