JobID	StudentID	JobType	JobTitle	Position	Salary															
588	588	Remote	Power BI Developer	Senior	8000															
589	589	Remote	Data Architect	Junior	23000															
590	590	Remote	Power BI Developer	Junior	17000															
591	591	Remote	Database Admin	Junior	12000															
592	592	Contract	Data Architect	Junior	16000															
593	593	Full Time	Power BI Developer	Junior	12000															
594	594	Part Tine	Data Analysis	Senior	9000															
595	595	Part Tine	Database Developer	Junior	11000															
596	596	Full Time	Power BI Developer	Trainee	16000															
597	597	Full Time	Power BI Developer	Manager	10000															
598	598	Full Time	Data Analysis	Junior	12000															
599	599	Remote	Data Analysis	Junior	16000															
600	600	Remote	Power BI Developer	Junior	8000															
601	601	Contract	Data Visualization	Manager	17000															
602	602	Remote	Data Scientist	Junior	16000															
603	603	Remote	Data Analysis	Senior	12000															
604	604	Full Time	Data Visualization	Junior	10000															
605	605	Part Tine	Power BI Developer	Intern	17000															
606	606	Remote	Database Admin	Senior	10000															
607	607	Full Time	Data Visualization	Senior	15000															
608	608	Contract	Power BI Developer	Junior	11000															
609	609	Full Time	Power BI Developer	Manager	12000															
610	610	Contract	Database Developer	Senior	8000															
611	611	Remote	Power BI Developer	Junior	23000															
612	612	Contract	Data Architect	Senior	11000															
613	613	Remote	Database Developer	Intern	17000															
614	614	Contract	Database Developer	Junior	19000															
615	615	Part Tine	Data Visualization	Junior	11000															
616	616	Contract	Data Visualization	Intern	17000															
617	617	Remote	Database Developer	Junior	23000															
618	618	Full Time	Data Analysis	Junior	16000															
619	619	Part Tine	Power BI Developer	Senior	18000															
620	620	Full Time	Database Admin	Senior	12000															
621	621	Full Time	Data Architect	Senior	16000															
622	622	Part Tine	Database Developer	Intern	12000															
623	623	Remote	Data Scientist	Intern	16000															
624	624	Full Time	Database Developer	Intern	12000															
625	625	Contract	Power BI Developer	Manager	15000															
626	626	Remote	Database Developer	Senior	17000															
627	627	Full Time	Power BI Developer	Junior	17000															
628	628	Full Time	Database Developer	Junior	12000															
629	629	Part Tine	Database Developer	Junior	15000															
630	630	Contract	Power BI Developer	Senior	17000															
631	631	Part Tine	Data Architect	Junior	17000															
632	632	Contract	Database Developer	Trainee	12000															
633	633	Full Time	Data Analysis	Junior	15000															
634	634	Remote	Data Analysis	Senior	11000															
635	635	Contract	Database Developer	Junior	12000															
636	636	Full Time	Database Developer	Senior	15000															
637	637	Remote	Data Scientist	Junior	12000															
638	638	Full Time	Data Analysis	Intern	18000															
639	639	Part Tine	Power BI Developer	Junior	12000															
640	640	Part Tine	Data Architect	Junior	12000															
641	641	Remote	Data Scientist	Junior	12000															
642	642	Contract	Power BI Developer	Junior	20000															
643	643	Contract	Database Developer	Manager	16000															
644	644	Part Tine	Data Analysis	Junior	12000															
645	645	Part Tine	Database Developer	Trainee	20000															
646	646	Contract	Data Visualization	Intern	12000															
647	647	Contract	Power BI Developer	Senior	18000															
648	648	Remote	Database Developer	Manager	16000															
649	649	Remote	Database Developer	Junior	16000															
650	650	Part Tine	Data Architect	Senior	8000															
651	651	Remote	Power BI Developer	Senior	16000															
652	652	Full Time	Power BI Developer	Senior	15000															
653	653	Contract	Database Developer	Senior	16000															
654	654	Remote	Power BI Developer	Senior	19000															
655	655	Full Time	Data Analysis	Senior	17000															
656	656	Remote	Database Developer	Junior	17000															
657	657	Full Time	Database Developer	Senior	8000															
658	658	Full Time	Database Developer	Junior	12000															
659	659	Remote	Power BI Developer	Junior	17000															
660	660	Full Time	Database Admin	Junior	12000															
661	661	Full Time	Data Analysis	Intern	10000															
662	662	Remote	Database Developer	Junior	12000															
663	663	Full Time	Power BI Developer	Trainee	16000															
664	664	Remote	Data Visualization	Manager	12000															
665	665	Full Time	Database Developer	Intern	12000															
666	666	Part Tine	Power BI Developer	Senior	15000															
667	667	Part Tine	Power BI Developer	Junior	12000															
668	668	Remote	Database Admin	Junior	19000															
669	669	Remote	Power BI Developer	C-Level	23000															
670	670	Part Tine	Data Architect	Manager	19000															
671	671	Full Time	Data Architect	Trainee	17000															
672	672	Remote	Data Scientist	Trainee	16000															
673	673	Remote	Database Developer	Senior	12000															
674	674	Remote	Data Visualization	Intern	20000															
675	675	Part Tine	Power BI Developer	Senior	17000															
676	676	Remote	Data Visualization	Junior	12000															
677	677	Contract	Power BI Developer	Junior	12000															
678	678	Part Tine	Database Developer	Senior	16000															
679	679	Part Tine	Data Scientist	Manager	10000															
680	680	Remote	Data Analysis	Manager	12000															
681	681	Remote	Power BI Developer	Junior	17000															
682	682	Part Tine	Data Analysis	Trainee	11000															
683	683	Part Tine	Power BI Developer	Junior	19000															
684	684	Remote	Database Developer	Junior	19000															
685	685	Full Time	Power BI Developer	Senior	9000															
686	686	Contract	Database Developer	Junior	12000															
687	687	Remote	Power BI Developer	Junior	16000															
688	688	Remote	Database Developer	Junior	18000															
689	689	Full Time	Power BI Developer	Junior	20000															
690	690	Contract	Data Analysis	Manager	12000															
691	691	Remote	Database Developer	Junior	12000															
692	692	Remote	Data Architect	Junior	12000															
693	693	Full Time	Power BI Developer	Senior	8000															
694	694	Part Tine	Data Visualization	Senior	19000															
695	695	Remote	Database Developer	Junior	20000															
696	696	Full Time	Data Scientist	Junior	23000															
697	697	Contract	Data Analysis	Intern	12000															
698	698	Remote	Database Developer	Junior	12000															
699	699	Remote	Data Visualization	Junior	19000															
700	700	Contract	Data Analysis	Junior	17000															
701	701	Remote	Data Analysis	Junior	18000															
702	702	Full Time	Data Visualization	Senior	16000															
703	703	Part Tine	Power BI Developer	Junior	9000															
704	704	Contract	Data Analysis	Manager	12000															
705	705	Contract	Database Developer	Intern	12000															
706	706	Full Time	Database Developer	Junior	12000															
707	707	Contract	Database Developer	Intern	23000															
708	708	Full Time	Data Visualization	Intern	17000															
709	709	Remote	Database Admin	Trainee	20000															
710	710	Contract	Power BI Developer	Junior	23000															
